nom_fr,year,month,date,P,NDVI,LST,ET_PET,P_mean,P_sd,NDVI_mean,NDVI_sd,NDVI_min,NDVI_max,LST_mean,LST_sd,LST_min,LST_max,Z_P,Z_NDVI,Z_LST,VCI,TCI,PC1_raw,CDAI,Severite
Dakhla-Oued Ed-Dahab,2000,7,2000-07,0.01402621412609277,0.03512049689440993,40.144820790301424,0,0.2652486108978126,0.2769214425803894,0.0959901337792642,0.02571670779742876,0.03512049689440993,0.1436248447204969,39.83126052011749,1.6717101729122985,36.562818564791215,43.60919147476874,-0.9071973424332814,-2.3669295993999753,-0.18756856018748697,0,49.16523454270197,-1.8211927674257604,-1.452236000180114,Sécheresse sévère
Tanger-Tétouan-Al Hoceima,2000,7,2000-07,0.01496290294367951,0.35519071876438246,38.30108737670124,0,0.44968687680094344,0.6758777472101855,0.355531696183931,0.01921990077425652,0.31383072234919374,0.38948219374205606,38.10149623916684,1.2519810394418096,35.62278781370962,40.81785431389688,-0.6431991224029349,-0.01774085223193442,-0.159420255775906,54.664541481664216,48.44523342639753,-0.5199069506051164,-0.41457862337101137,Normal
Drâa-Tafilalet,2000,7,2000-07,0.00902492177620494,0.13116539746379188,47.46915812355698,0,0.9446280766015857,0.845438283016085,0.13999885514773133,0.00735033613490755,0.12408658447067096,0.154639942418848,45.70663189721799,1.4046953523519683,42.143479416490415,48.17069593634086,-1.106648673972551,-1.2017760170161995,-1.2547391314336485,23.16111012776704,11.639479791798005,-2.0779479118869353,-1.6569749331954318,Sécheresse extrême
Marrakech-Safi,2000,7,2000-07,4.926669453197386e-4,0.1709769916223044,43.51384956167991,0,0.41155354474556066,0.6731936693023214,0.17776779495785114,0.01173019994954278,0.15982528444359093,0.2000005113532145,41.81297248325585,1.574883154134309,38.514983139888734,44.82707273659144,-0.6106131066655048,-0.5789162473578665,-1.0800020775884245,27.7507632438996,20.804855100789684,-1.3546631294962383,-1.080220940890206,Sécheresse modérée
l'Oriental,2000,7,2000-07,0.04754625273744629,0.13271091534504864,44.83754386159569,0,1.0911758526326427,0.8309722373029216,0.14861011635323057,0.00949387173485872,0.13144728369045913,0.16778620332599456,44.029384195689715,1.4677352886661952,40.73411197970277,47.80872713577191,-1.255913919919268,-1.674680409869528,-0.5506167713936965,3.476393981608623,41.997748412540496,-1.9468871579963374,-1.5524658727516525,Sécheresse sévère
Béni Mellal-Khénifra,2000,7,2000-07,0.01481878182434516,0.22092780130472564,44.845842592451206,0,1.5808075157973676,1.601000642092336,0.23817904745753615,0.01544900494785905,0.20652708713266343,0.26438247570468654,42.030095395096325,1.5386756807686572,38.109885087143184,44.85892652786904,-0.9781312341801708,-1.1166574294612557,-1.829980958656767,24.886576462090325,0.19386332335355372,-2.323833623561994,-1.8530464797177493,Sécheresse extrême
Casablanca-Settat,2000,7,2000-07,0,0.2142759776650242,44.2143547476319,0,0.2520123087202013,0.44829002825707154,0.2220770867228174,0.01012686662483494,0.2046347605973949,0.24958656976673055,42.10493742298175,1.45535123499734,38.661806657528125,44.9649826912454,-0.5621635388590108,-0.7703378889835372,-1.4494214688002849,21.443125278430067,11.908706796820052,-1.6510904162223914,-1.3165948080168117,Sécheresse sévère
Rabat-Salé-Kénitra,2000,7,2000-07,0,0.24635070161576003,43.35679895939646,0,0.43153488426967473,0.5591751747657427,0.26840071000271426,0.01798314306281337,0.2381445404921823,0.30173132971888106,41.42357447261884,1.7439736038805924,36.71173583521653,45.09175219146385,-0.7717346973610894,-1.2261487499674382,-1.108517056953107,12.903420476662475,20.703434074213632,-1.7827371624628672,-1.4215711441941343,Sécheresse sévère
Fès-Meknès,2000,8,2000-08,5.538994792550781,0.19118279732519516,42.38671583816686,0,5.631517483774288,2.69969470859358,0.22226210777239988,0.01319609481634488,0.19118279732519516,0.24680099407593592,40.62076907846503,1.2946175776272513,37.501624875793325,42.38671583816686,-0.03427153852952019,-2.3551899921717294,-1.3640682702133688,0,0,-2.012770526421433,-1.6050018816527276,Sécheresse extrême
Guelmim-Oued Noun,2000,8,2000-08,0.01609134346054844,0.11764774405959978,45.36988773811154,0,0.474435294983548,0.42045802654563214,0.1295170448694012,0.01056958868020722,0.113364963706409,0.155796865636299,43.46837951972559,2.0114717767813763,39.37388072181294,47.69720865115778,-1.0901063187891258,-1.1229671436531905,-0.945331791544506,10.090924672191951,27.961389202293685,-1.8320085053631168,-1.4608605699028152,Sécheresse sévère
Laâyoune-Sakia El Hamra,2000,8,2000-08,0.0247141660092229,0.10754767043349386,42.63596271120709,0,0.9118033335055336,0.7579590190464476,0.11351686201442132,0.00711159165774714,0.10527665339014454,0.13664207576880325,41.05226066771508,1.7716715792230286,36.92541050422448,44.55432034442102,-1.170365607117276,-0.8393608446886566,-0.8939027199310537,7.238203890743637,25.145861713032595,-1.7155582795597302,-1.3680020800353085,Sécheresse sévère
Souss-Massa,2000,8,2000-08,0.2532091216242239,0.15391222420780923,45.381955246704486,0,1.303434904060604,1.0568088864088787,0.16471798389214795,0.01409598654573963,0.14203091164721968,0.19701586803791368,44.24878028790957,1.3432600166473316,41.4254893808193,47.21156121155239,-0.9937707715584524,-0.766584137213486,-0.8436006020809215,21.604367637247645,31.62081039244648,-1.5363978029658176,-1.2251378546920062,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2000,8,2000-08,4.050726515211797,0.05169192546583851,40.87784968119861,0,4.964151662273183,2.2960967710932154,0.10283456760630674,0.03366133263634848,0.037977950310559,0.16009223602484474,41.43375027328594,1.4742754752727152,36.774854499653394,43.33771902341065,-0.39781648515906726,-1.5193290976615383,0.3770669738533731,11.229523329507012,37.48158422513553,-0.7332190574866049,-0.5846756753845862,Anormalement sec
Tanger-Tétouan-Al Hoceima,2000,8,2000-08,1.7147043491182694,0.3132275978748031,39.40677641819624,0,1.531163959564739,1.2128977262994518,0.3472701580996577,0.01882953146225645,0.3130557534578626,0.37955996998125696,37.82240631212962,0.989861168897178,35.267466450243546,39.40677641819624,0.15132387964277225,-1.8079345358694927,-1.6005983019131762,0.25835742480718105,0,-1.7861850812921016,-1.4243205466401976,Sécheresse sévère
Drâa-Tafilalet,2000,8,2000-08,1.950002875825362,0.13191019702863677,45.18370344527625,0,4.588428619348309,2.4172764779589406,0.14165021858353077,0.00731214958888106,0.13006428507065776,0.15685555339443089,43.96957750029168,1.579954449049089,39.650523460359665,46.80741192479877,-1.091486955497427,-1.3320325899383636,-0.7684562967719143,6.887405236496423,22.687320318855075,-1.8189488590264675,-1.4504466868153536,Sécheresse sévère
Marrakech-Safi,2000,8,2000-08,0.5265133615715456,0.16920415979712344,41.393977231553336,0,1.4815481345805626,0.9548552754630052,0.17803455311819685,0.01080200148937641,0.15906235050499876,0.1971621943000704,41.424482701691765,1.5243549133281953,37.821983118533275,44.35479918422254,-1.0001879840334178,-0.8174775137513126,0.02001205222727644,26.612046343355058,45.3222223107943,-1.0119996938589455,-0.8069779398863798,Sécheresse modérée
l'Oriental,2000,8,2000-08,1.9566687743073816,0.1320433322066057,43.32488130593675,0,4.73428953395807,2.907421588463928,0.14908744425444723,0.0087600452694891,0.1320433322066057,0.1672529312954373,42.46252884770571,1.543142353136289,38.75539950561873,44.52195195350699,-0.9553553467002298,-1.9456648365968543,-0.5588288445835137,0,20.758825702279797,-1.8894447615689989,-1.5066607731924708,Sécheresse sévère
Béni Mellal-Khénifra,2000,8,2000-08,5.572328321173919,0.2148679375298337,41.610575944114366,0,5.0203679948835855,2.359043991017038,0.24089165614740635,0.01590843725841776,0.2148679375298337,0.27513718697599837,41.047329931737025,1.3351980601989517,37.86047863809251,42.853294927215266,0.23397627530140755,-1.6358438101016188,-0.42184454064696186,0,24.89009052464445,-0.8975636776781452,-0.715725599449152,Anormalement sec
Casablanca-Settat,2000,8,2000-08,0.4741870365715613,0.2073783971741715,42.16267947432672,0,0.3777831478021399,0.4380330663461794,0.22237804256188548,0.0091074037746473,0.2073783971741715,0.24057565758878643,42.13514554404754,1.3333861442066202,38.7623046831844,44.6935029359412,0.22008358769251668,-1.646972700328625,-0.02064962981564991,0,42.669610537417206,-0.6549581651696222,-0.5222697141586423,Anormalement sec
Rabat-Salé-Kénitra,2000,8,2000-08,1.727583878246887,0.22723842580610015,42.49172574354866,0,1.0195985935925973,1.002585029365351,0.2701994999543591,0.01732898296047895,0.22723842580610015,0.3025063103070921,41.32443343669748,1.3874426327959,38.40468679381112,44.206377546836315,0.7061598407293725,-2.479145732108883,-0.8413265379476742,0,29.55429582254096,-1.2657337003246019,-1.009307789449864,Sécheresse modérée
Fès-Meknès,2000,9,2000-09,15.537652019070322,0.203083986625976,38.312055350499215,0,19.92610333867024,14.133107687359344,0.23196735865617643,0.01515889852374668,0.203083986625976,0.26521026332914444,35.014587722481984,1.7972487703093376,30.7640184991839,38.312055350499215,-0.3105085885339251,-1.9053740603220033,-1.8347307743321917,0,0,-2.276276222339877,-1.815123766996135,Sécheresse extrême
Guelmim-Oued Noun,2000,9,2000-09,1.8699705194996976,0.11736279064472352,43.23782247314943,0,4.9876252280573805,3.4055295883877,0.13148677459231445,0.00987892251703689,0.11736279064472352,0.1555295799597445,40.64448163344597,1.7726184521880644,36.206038523828184,43.23782247314943,-0.9154683956317328,-1.429708950873248,-1.463000024907966,0,0,-2.197715047179084,-1.752478357446094,Sécheresse extrême
Laâyoune-Sakia El Hamra,2000,9,2000-09,3.001006892263313,0.1105856706187477,41.656460160605455,0,7.763013215500406,3.920725456449238,0.1166624337361416,0.00617483584933458,0.10902218414227496,0.13420898944053353,40.11181758380224,1.668883708342495,34.73015451933453,41.999091997479965,-1.2145727560199413,-0.9841173539939108,-0.9255543505408916,6.205098058922561,4.71363753699769,-1.8326745517590826,-1.461391681475029,Sécheresse sévère
Souss-Massa,2000,9,2000-09,3.047376068207005,0.15723910609060276,42.69511253653623,0,9.20660728864654,5.920568862879646,0.17114710479764114,0.01411251203929928,0.15269017484845274,0.2038973134716234,39.98674694101909,1.7857438388547138,35.87729153089905,42.69511253653623,-1.040310713900524,-0.9855083679155492,-1.5166596331387294,8.881658297271782,0,-2.100657921735144,-1.6750841056322578,Sécheresse extrême
Dakhla-Oued Ed-Dahab,2000,9,2000-09,5.7389661693533744,0.12744347826086955,43.12699487037582,0,14.110206338141762,8.032527336462099,0.10777187052078356,0.03674005365217463,0.031872049689441,0.19157546583850932,40.95085314421266,1.633376425959523,35.64021014215677,43.17295167739096,-1.04216765385768,0.535426755941104,-1.332296518779981,59.83932400658632,0.6100932282205697,-1.2618429286226738,-1.0062052520166584,Sécheresse modérée
Tanger-Tétouan-Al Hoceima,2000,9,2000-09,21.013671326876096,0.34116074507069444,34.500515295292786,0,18.16066921303675,10.095571547151929,0.35652293442487326,0.01732473977423203,0.32301650919128616,0.3879066545010358,33.09692574699616,1.198799671761808,31.026307320930613,35.46206242976653,0.2825993655251949,-0.886719774979119,-1.1708291062791554,27.957157557677395,21.67714274496574,-0.9902755675638861,-0.7896549201366702,Anormalement sec
Drâa-Tafilalet,2000,9,2000-09,11.984941958917068,0.13503480088349704,41.71814314908502,0,21.448420872646295,13.050357871870984,0.14734803082518894,0.00888277623194226,0.13372888321135795,0.1663424082987187,38.92782133962095,2.134316350491433,34.16871883733993,42.296409400924695,-0.725150912077822,-1.3861916162442325,-1.3073609302677154,4.002993755708613,7.1147583171374205,-1.9563012880598027,-1.559972787358977,Sécheresse sévère
Marrakech-Safi,2000,9,2000-09,2.859583011704713,0.17490045045045044,40.56247249954617,0,8.296003203823558,5.254867237245387,0.18174782953214108,0.01115054326203374,0.1656719790706999,0.2017589562218465,37.66075256997531,1.7129986497305143,33.572677276755684,40.56247249954617,-1.0345494846352443,-0.6140847957610407,-1.6939417494738551,25.56577339179608,0,-2.0341142694492884,-1.6220215802579763,Sécheresse extrême
l'Oriental,2000,9,2000-09,14.034979374042386,0.13497210752768923,39.04885082481975,0,22.24798467226579,13.7875298396617,0.15374944657616604,0.01087458164729211,0.13497210752768923,0.18825641021896175,36.32864678132844,1.9285626112204544,31.945821975735168,39.04885082481975,-0.5956835918931311,-1.726718292022992,-1.410482619368984,0,0,-2.101525510504542,-1.675775928961895,Sécheresse extrême
Béni Mellal-Khénifra,2000,9,2000-09,8.313260494792296,0.22676159366853124,39.38859070982328,0,15.79748387890036,11.017617391062776,0.24964911757076996,0.01755993790279699,0.226098601948521,0.28918144606073215,35.99185454973796,2.021985294556865,31.643350573571453,39.38859070982328,-0.6792959964446657,-1.3033943530400034,-1.6799015152233083,1.0508192004010966,0,-2.126200288289,-1.6954518255698554,Sécheresse extrême
Casablanca-Settat,2000,9,2000-09,5.431568818635472,0.2195239685602062,41.43318976205575,0,7.919818601373143,6.1699239077236205,0.2284625782263167,0.00961000652389251,0.2122462454769084,0.24542629559989568,39.337170211409834,1.4442060500943437,35.337327475090554,41.43318976205575,-0.4032869480971776,-0.9301356501566574,-1.451329988895275,21.92742420192153,0,-1.627028176112102,-1.297407354630132,Sécheresse modérée
Rabat-Salé-Kénitra,2000,9,2000-09,11.205938090489472,0.247986627566382,39.922260920870464,0,12.285043566217622,9.924333976599904,0.27734188508321944,0.01751025654132234,0.2458314568348592,0.3133221371584777,37.54627161265289,1.3140478026814306,34.863451646559305,39.922260920870464,-0.10873328913280426,-1.6764607330316463,-1.80814526181556,3.1928133482362924,0,-2.0221410025323374,-1.612473986193489,Sécheresse extrême
Fès-Meknès,2000,10,2000-10,82.96909318234444,0.23008400525087477,27.18576459862072,0,47.107709929060285,25.476647138312913,0.2507883622387509,0.02192689505129525,0.21607480387756953,0.30415476056906987,27.892930163229725,2.632837318262762,19.6984403069052,31.986349362738235,1.407617849342279,-0.9442448162150108,0.2685944777915924,15.903290113272323,39.067516170190686,0.6197339005225724,0.4941815589038731,Normal
Guelmim-Oued Noun,2000,10,2000-10,3.166924659913653,0.12142637364639015,37.13704088314386,0,8.446247915928845,5.609992545023209,0.13607529387615264,0.01319133087771957,0.11329006457253696,0.16978831865499655,36.53665793447678,2.34267955437934,30.786049545631723,40.96350050707523,-0.9410570894071218,-1.1104960041980911,-0.2562804407221394,14.398443565395416,37.5973893530774,-1.290263419736259,-1.0288680151662655,Sécheresse modérée
Laâyoune-Sakia El Hamra,2000,10,2000-10,0.6661398044863795,0.1131907836235643,36.518285442043066,0,3.9987183616563136,2.592802566433993,0.12075856763188646,0.00929365871843254,0.10552474990737314,0.1408020655798444,37.36772745663048,2.1708761128680747,32.005520181298884,40.63748629294645,-1.285319059890237,-0.814295450005348,0.39128995411219875,21.724615687250125,47.72025313352218,-0.9544187735465227,-0.7610623800967368,Anormalement sec
Souss-Massa,2000,10,2000-10,11.669227099656304,0.16158447097780207,34.9420911003142,0,24.124380116137505,14.108928003473029,0.18290339096388084,0.02517241794363465,0.15119422184067133,0.2705499953280308,34.17342916880297,2.1216855088610775,29.067782496037204,38.39883631323015,-0.8827852132646264,-0.8469158598039916,-0.3622883449507325,8.704546398495914,37.045563942524154,-1.1958764968394666,-0.9536030076236006,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2000,10,2000-10,0.6364790328527229,0.11575962732919257,38.98320045132693,0,2.7247608193108497,2.088364265555559,0.11618418537983756,0.0317996983081791,0.02765465838509317,0.16184720496894411,39.558242468846785,2.0558917233610523,34.196867680505285,43.32637716175635,-0.9999605054066512,-0.01335100875896657,0.27970442751710406,65.65074299022382,47.57289492999966,-0.46393687860746063,-0.3699475689645305,Normal
Tanger-Tétouan-Al Hoceima,2000,10,2000-10,94.9443797292096,0.39414506153907064,24.23914581096268,0,66.7564121117008,33.71483305050327,0.387978687614534,0.02497694124922878,0.3269956087132941,0.428936807825644,26.210731670244765,2.4572138783879134,19.989581271070083,29.627536637948992,0.8360702120424124,0.24688266921903704,0.8023664022993272,65.86430901296029,55.907970426036634,1.1629039728632236,0.9273104112595234,Normal
Drâa-Tafilalet,2000,10,2000-10,35.210101771374354,0.13878881310300864,33.18698445588029,0,36.60482534978874,16.30738001577806,0.1541239297826083,0.01169560980626773,0.1322619280894924,0.17621452275774152,32.48449647885897,2.3409933206505857,24.965521121653225,36.34939145412566,-0.08552714029261188,-1.3111857298267169,-0.300081153937719,14.84645085843882,27.77969291564515,-0.8689227812559834,-0.6928870830627264,Anormalement sec
Marrakech-Safi,2000,10,2000-10,18.15672984092402,0.18319701000716632,32.235395634238486,0,26.22349687877055,14.221601061449173,0.1930954903663057,0.01966383836072122,0.1635238400170649,0.25730529584782824,31.686768453933187,2.635188441596459,24.937939026690756,35.6783389106596,-0.5672193308609469,-0.5033849535150633,-0.20819276968782097,20.975439410599986,32.055976574600344,-0.7332930995691728,-0.5847347172277984,Anormalement sec
l'Oriental,2000,10,2000-10,44.49680180115506,0.144961373761567,28.809141634252494,0,27.251746552857675,18.682491887393653,0.1631580422956333,0.0180171296383577,0.14440916202764728,0.2102946682090291,29.031622097039477,2.7702393347209413,20.6270796107241,33.463131919094074,0.9230596941906768,-1.0099649000319315,0.08031091754366214,0.8380112179421273,36.25714937365851,0.15957283823634355,0.12724486088603057,Normal
