nom_fr,year,month,day_of_year,date,NDVI_median,NDWI_median,NDDI_median,NDDI_mean
Dakhla-Oued Ed-Dahab,2000,7,193,2000-07-11,0.08395449784912841,-0.08987389723452252,-7.631445712562715,5.283429505236789
Tanger-Tétouan-Al Hoceima,2000,7,193,2000-07-11,0.28133828857245397,-0.0706461038038339,2.650329483994767,1.560694154510989
Drâa-Tafilalet,2000,7,193,2000-07-11,0.10715063403531692,-0.10330853241838636,5.432400193401967,14.452139453962031
Marrakech-Safi,2000,7,193,2000-07-11,0.19947201587488625,-0.1095914967667158,5.737164334005593,5.513983633716781
l'Oriental,2000,7,193,2000-07-11,0.15254385420249575,-0.1392090677410971,5.663178766294801,6.938449628032958
Béni Mellal-Khénifra,2000,7,193,2000-07-11,0.1837992091087892,-0.06409122714975352,1.4282985022526207,2.776518379767287
Casablanca-Settat,2000,7,193,2000-07-11,0.2116058509567454,-0.10906716452771194,4.53573891941825,2.378371775110623
Rabat-Salé-Kénitra,2000,7,193,2000-07-11,0.23095556153252497,-0.14480777485313276,4.821862051690336,10.700379987773278
Fès-Meknès,2000,7,201,2000-07-19,0.1833630218520753,-0.13705646233313362,4.021919848944164,2.8272221012933088
Guelmim-Oued Noun,2000,7,201,2000-07-19,0.09664001671939652,-0.11135540922031645,-7.80140612694723,-3.6169358049339833
Laâyoune-Sakia El Hamra,2000,7,201,2000-07-19,0.08402492801335198,-0.10750483433102534,-7.26932846931766,-8.130631196051596
Souss-Massa,2000,7,201,2000-07-19,0.12978030424165984,-0.11307200934772865,6.784384950799203,2.912585632246367
Dakhla-Oued Ed-Dahab,2000,7,201,2000-07-19,0.07919481934806036,-0.08772731120349571,-7.317866709175917,-2.901408885415746
Tanger-Tétouan-Al Hoceima,2000,7,201,2000-07-19,0.3082382902881789,-0.07020177872154987,2.3610203741452884,2.7623747946794768
Drâa-Tafilalet,2000,7,201,2000-07-19,0.10635014262252517,-0.11432788694327875,-6.443247832811573,30.857907444165097
Marrakech-Safi,2000,7,201,2000-07-19,0.20498115620846075,-0.12893320850079212,6.555597994655365,10.472376941359707
l'Oriental,2000,7,201,2000-07-19,0.14748630083455858,-0.12914822598794862,5.385143967835322,-3.225373660450954
Béni Mellal-Khénifra,2000,7,201,2000-07-19,0.19300878333160093,-0.06421932594145928,1.5262901877824866,3.73941641775379
Casablanca-Settat,2000,7,201,2000-07-19,0.23271423680351297,-0.17596457809954727,4.548464731711982,7.560563202901238
Rabat-Salé-Kénitra,2000,7,201,2000-07-19,0.2261461210800071,-0.14886576516507877,3.7064350439954743,3.0914906410946257
Fès-Meknès,2000,7,209,2000-07-27,0.17361267985401319,-0.13074917030581512,4.252692027867152,5.002789812931038
Guelmim-Oued Noun,2000,7,209,2000-07-27,0.0908662490946511,-0.1074851662478408,-7.584328335071144,-1.7347875822415892
Laâyoune-Sakia El Hamra,2000,7,209,2000-07-27,0.07326740857719617,-0.10363470234827014,-6.370792877209452,-6.334550775089144
Souss-Massa,2000,7,209,2000-07-27,0.1271262158982966,-0.12139268141528922,9.312879802688967,6.486858062289672
Dakhla-Oued Ed-Dahab,2000,7,209,2000-07-27,0.07528704317522371,-0.07625137674488927,-6.111465455175087,4.674383894504322
Tanger-Tétouan-Al Hoceima,2000,7,209,2000-07-27,0.27703227151959764,-0.08198581028712373,3.046393057901261,5.617264193334317
Drâa-Tafilalet,2000,7,209,2000-07-27,0.10645446675576625,-0.103670784338928,5.0551266813775815,0.9826710181155461
Marrakech-Safi,2000,7,209,2000-07-27,0.18395442944528836,-0.1295153892269225,3.716667095365171,4.070051822623906
l'Oriental,2000,7,209,2000-07-27,0.14010613751610956,-0.12862011196181597,3.27387410555952,-6.245963551307271
Béni Mellal-Khénifra,2000,7,209,2000-07-27,0.18581854000643516,-0.06476458064787431,2.4470210640714063,4.986208794187997
Casablanca-Settat,2000,7,209,2000-07-27,0.19958384845337848,-0.1369631960442862,5.660863328361709,7.271190775967619
Rabat-Salé-Kénitra,2000,7,209,2000-07-27,0.21277860651302213,-0.1363743294516306,4.894524778505529,7.156764641599454
Fès-Meknès,2000,8,217,2000-08-04,0.19160209809612758,-0.1451702789689304,4.169075055170571,-1.3088644878274465
Guelmim-Oued Noun,2000,8,217,2000-08-04,0.09077021135800041,-0.1131276420354005,-9.64427435033734,-1.5846274234093582
Laâyoune-Sakia El Hamra,2000,8,217,2000-08-04,0.07225147546656312,-0.10743664560608324,-6.435717850157856,-7.610710773908308
Souss-Massa,2000,8,217,2000-08-04,0.1150684083800564,-0.11116688719444413,8.680521949296429,1.666240480610742
Dakhla-Oued Ed-Dahab,2000,8,217,2000-08-04,0.05127591560803643,-0.05645919005369672,-5.516484535288915,3.2960089495764238
Tanger-Tétouan-Al Hoceima,2000,8,217,2000-08-04,0.2662491638233952,-0.0894347081655446,2.739191896082528,1.8814496124204103
Drâa-Tafilalet,2000,8,217,2000-08-04,0.0965814065626189,-0.09862939398897759,4.848441200910527,2.282455192577501
Marrakech-Safi,2000,8,217,2000-08-04,0.23837483001006912,-0.1363540354535741,6.326943224532849,9.597983395984272
l'Oriental,2000,8,217,2000-08-04,0.15445628727784497,-0.15424899735932704,5.837587418905805,-3.1652749940445872
Béni Mellal-Khénifra,2000,8,217,2000-08-04,0.10302660404711507,-0.03218840628881848,1.9113704581008528,3.792352649489122
Casablanca-Settat,2000,8,217,2000-08-04,0.0953101716670629,0.023024751758830023,-1.4433112287370735,-1.5557696960416214
Rabat-Salé-Kénitra,2000,8,217,2000-08-04,0.22295185553690477,-0.14485118408175143,5.233656249593023,1.8106276273550839
Fès-Meknès,2000,8,225,2000-08-12,0.1816126419612964,-0.0976618349321844,2.97363819802937,6.340797042908678
Guelmim-Oued Noun,2000,8,225,2000-08-12,0.056076265900153514,-0.02521194492868242,4.168886986814915,5.220024397333824
Laâyoune-Sakia El Hamra,2000,8,225,2000-08-12,0.0888709238137507,-0.08171661622450264,7.692732183291566,10.046286893330754
Souss-Massa,2000,8,225,2000-08-12,0.11834669505897147,-0.07474277324600102,5.317981041265569,8.987625392892555
Dakhla-Oued Ed-Dahab,2000,8,225,2000-08-12,0.08098748032341915,-0.060507268918194544,5.7005929987480695,13.20238133300266
Tanger-Tétouan-Al Hoceima,2000,8,225,2000-08-12,0.30049721279673575,-0.054841240822701906,1.521287487458308,1.7015419763606237
Drâa-Tafilalet,2000,8,225,2000-08-12,0.10048653503600972,-0.05290765036829128,3.5508429666503307,3.6435991711336064
Marrakech-Safi,2000,8,225,2000-08-12,0.15513561580033156,-0.08775927741016275,5.436629106998405,4.5107284345502885
l'Oriental,2000,8,225,2000-08-12,0.16822858889331826,-0.08584439050733747,4.296471823771452,2.491847613153679
Béni Mellal-Khénifra,2000,8,225,2000-08-12,0.1853299689860683,-0.006135432548777896,1.0633504467417887,1.1458660297770769
Casablanca-Settat,2000,8,225,2000-08-12,0.18341176183699465,-0.13691400585831878,7.232598860761314,-3.9811543279956503
Rabat-Salé-Kénitra,2000,8,225,2000-08-12,0.24399257069254787,-0.09797305066680809,3.4592300834854233,2.0260634965275965
Fès-Meknès,2000,8,233,2000-08-20,0.18197110636243463,-0.14437635257512685,4.402313174376115,4.9335155438460365
Guelmim-Oued Noun,2000,8,233,2000-08-20,0.09472700251439414,-0.10571900654083943,-7.505193830696824,-5.246913989745193
Laâyoune-Sakia El Hamra,2000,8,233,2000-08-20,0.08388606310266186,-0.10543389233940896,-6.994221469791315,-3.717630592336277
Souss-Massa,2000,8,233,2000-08-20,0.1305361839546656,-0.12114225000183873,6.882340345503032,0.3235350778201588
Dakhla-Oued Ed-Dahab,2000,8,233,2000-08-20,0.08657483719666044,-0.08994757755269883,-7.617843048883116,3.034917519717517
Tanger-Tétouan-Al Hoceima,2000,8,233,2000-08-20,0.2655466666847789,-0.1014746129661527,2.8587552180587075,2.4662708404844804
Drâa-Tafilalet,2000,8,233,2000-08-20,0.1061460653043634,-0.11132521259387196,-6.215899635191179,-5.642435596926276
Marrakech-Safi,2000,8,233,2000-08-20,0.1800613823176948,-0.13283422237372763,7.933608430301071,11.820540405076134
l'Oriental,2000,8,233,2000-08-20,0.14063479472665283,-0.13354294348597526,5.963054038917717,0.4434868454960342
Béni Mellal-Khénifra,2000,8,233,2000-08-20,0.1850778819092838,-0.08018573725710644,1.410085680620258,4.174115685394721
Casablanca-Settat,2000,8,233,2000-08-20,0.2148830345536958,-0.13747356562080434,6.082788204430343,11.513495289061371
Rabat-Salé-Kénitra,2000,8,233,2000-08-20,0.2111083919826704,-0.15247453985969964,5.406408848460686,1.3989672857016462
Fès-Meknès,2000,8,241,2000-08-28,0.18572527090216778,-0.14461986008098265,4.943607925439985,2.766558549158765
Guelmim-Oued Noun,2000,8,241,2000-08-28,0.11332440369703539,-0.12102954965445188,-11.86483167013752,-3.7961535567166975
Laâyoune-Sakia El Hamra,2000,8,241,2000-08-28,0.08596685240655992,-0.1162773472474164,-6.961629890563971,-2.3536526256908443
Souss-Massa,2000,8,241,2000-08-28,0.14488731862233173,-0.1368633981311539,10.155060083272776,7.846958759860457
Dakhla-Oued Ed-Dahab,2000,8,241,2000-08-28,0.08329737271508207,-0.08586937316918994,7.178077298094921,8.298003263236867
Tanger-Tétouan-Al Hoceima,2000,8,241,2000-08-28,0.3052049414934535,-0.07846539641619114,2.8017857396610215,2.1560120311407474
Drâa-Tafilalet,2000,8,241,2000-08-28,0.10639977552124032,-0.09530651071430474,4.387211545959879,3.8214110521810163
Marrakech-Safi,2000,8,241,2000-08-28,0.1994418577367608,-0.1440542962884928,7.9044655977552,7.0378377856799
l'Oriental,2000,8,241,2000-08-28,0.1533005883875865,-0.13278770465469736,5.504422872308698,8.572064796959891
Béni Mellal-Khénifra,2000,8,241,2000-08-28,0.18940452238087135,-0.06426601343356156,1.3914072185209954,2.308695228045529
Casablanca-Settat,2000,8,241,2000-08-28,0.19087403892412239,-0.16417681822936192,7.183657708852782,7.985149273941961
Rabat-Salé-Kénitra,2000,8,241,2000-08-28,0.2305091365235261,-0.15260236100125618,5.141689093098695,4.878056709241025
Fès-Meknès,2000,9,249,2000-09-05,0.17533089521431722,-0.14474763339994234,5.290925387578525,7.238194255634147
Guelmim-Oued Noun,2000,9,249,2000-09-05,0.09676854383314075,-0.11317042921203321,-7.491221864961791,-5.120412635953948
Laâyoune-Sakia El Hamra,2000,9,249,2000-09-05,0.08189566072142686,-0.10593155018148935,-6.810191699751839,-3.225189754289599
Souss-Massa,2000,9,249,2000-09-05,0.12281734259909552,-0.12116298489159075,9.615486226270033,-3.2117452493078873
Dakhla-Oued Ed-Dahab,2000,9,249,2000-09-05,0.08811585033226545,-0.08590398150706864,6.977431784938003,3.609519120674715
Tanger-Tétouan-Al Hoceima,2000,9,249,2000-09-05,0.2793265111087264,-0.10171670910823698,3.1214292716395806,3.3141548060039576
Drâa-Tafilalet,2000,9,249,2000-09-05,0.10847872134708822,-0.1036017608695507,4.485635772155951,10.943630133756635
Marrakech-Safi,2000,9,249,2000-09-05,0.18349562685935109,-0.13674959951573026,8.221426191303829,1.6874489465376377
l'Oriental,2000,9,249,2000-09-05,0.15343209750156167,-0.13321454281636574,5.814089001024655,3.167636340520493
Béni Mellal-Khénifra,2000,9,249,2000-09-05,0.18212239976344563,-0.0800672548516293,1.9029514666521605,3.5235177016671155
Casablanca-Settat,2000,9,249,2000-09-05,0.1953844470043631,-0.15239225957544247,6.790322434990369,12.52622813930639
Rabat-Salé-Kénitra,2000,9,249,2000-09-05,0.21436940058236376,-0.16417891451527677,5.993459811632917,0.023960122673457658
Fès-Meknès,2000,9,257,2000-09-13,0.17584655280136996,-0.1528087256534928,4.796066548572871,-1.0598181307958559
Guelmim-Oued Noun,2000,9,257,2000-09-13,0.10361320764786368,-0.11301351322140843,-7.5553936263033386,-1.3845440601523382
Laâyoune-Sakia El Hamra,2000,9,257,2000-09-13,0.09035246235100883,-0.10575058713870096,-9.851430030578653,-5.9939122908840705
Souss-Massa,2000,9,257,2000-09-13,0.12944153167263012,-0.12900515926845216,10.514206234066908,8.487525410598884
Dakhla-Oued Ed-Dahab,2000,9,257,2000-09-13,0.08625628374868864,-0.08549019015276546,-6.697703464224469,2.893892137617445
Tanger-Tétouan-Al Hoceima,2000,9,257,2000-09-13,0.25769686359026744,-0.11736060353403467,3.7344651725353244,6.693636398758486
Drâa-Tafilalet,2000,9,257,2000-09-13,0.1070828735951948,-0.1127607274429395,-5.80750421726866,6.218983483922033
Marrakech-Safi,2000,9,257,2000-09-13,0.20306066185024368,-0.14870994632422302,11.130752816317477,19.84689096920646
l'Oriental,2000,9,257,2000-09-13,0.15793133896811917,-0.13298831483435802,-9.699704397180843,4.742585484768013
Béni Mellal-Khénifra,2000,9,257,2000-09-13,0.19779003673155152,-0.06531036247074877,1.5588055568538968,2.5002559707544343
Casablanca-Settat,2000,9,257,2000-09-13,0.21643669084239692,-0.17215193595767575,6.8124202836095575,2.4350385805162764
Rabat-Salé-Kénitra,2000,9,257,2000-09-13,0.21046282072470168,-0.1733157722234624,5.580506440309333,6.5262173206995
Fès-Meknès,2000,9,265,2000-09-21,0.175350540239139,-0.16044033830759036,5.937933609950902,5.359358466865779
Guelmim-Oued Noun,2000,9,265,2000-09-21,0.09771490504913746,-0.11032480056407896,-11.089443719135884,-0.6680828416120161
Laâyoune-Sakia El Hamra,2000,9,265,2000-09-21,0.08528719686460494,-0.10924322555467875,-6.890661442176209,-5.692790867026503
Souss-Massa,2000,9,265,2000-09-21,0.13678616469657867,-0.12136258387454289,10.244680250948832,5.524623875331389
Dakhla-Oued Ed-Dahab,2000,9,265,2000-09-21,0.08215004158838735,-0.07944831262642031,-7.059525101240425,6.480886660992244
Tanger-Tétouan-Al Hoceima,2000,9,265,2000-09-21,0.27974278481582737,-0.11713058485538101,3.791870058280734,4.104587664167002
Drâa-Tafilalet,2000,9,265,2000-09-21,0.11143874154887237,-0.1058936532293449,-6.377435831513019,-2.4822001033538004
Marrakech-Safi,2000,9,265,2000-09-21,0.2035037691036176,-0.13267944376629753,8.18316848044162,11.363124433653681
l'Oriental,2000,9,265,2000-09-21,0.15645412590591617,-0.14869312921767752,4.455156395842063,-6.815348735234522
Béni Mellal-Khénifra,2000,9,265,2000-09-21,0.18946218675143794,-0.07620072011678554,2.4180776633610415,2.1835871543839076
Casablanca-Settat,2000,9,265,2000-09-21,0.20233971197726883,-0.16445020132213017,6.913172714188534,13.22467368752993
Rabat-Salé-Kénitra,2000,9,265,2000-09-21,0.21058697737748364,-0.1801887313057871,6.955903843653416,2.1389168857461613
Fès-Meknès,2000,9,273,2000-09-29,0.19168392386320543,-0.16006844263377853,3.896911890181229,-2.036069409068292
Guelmim-Oued Noun,2000,9,273,2000-09-29,0.09175620553999397,-0.10557348048006918,-9.946151992706252,-0.790544465982436
Laâyoune-Sakia El Hamra,2000,9,273,2000-09-29,0.08686047926157175,-0.10319358847346218,-8.651706656072902,-1.799394434635498
Souss-Massa,2000,9,273,2000-09-29,0.12914642372982538,-0.11318124836527128,9.283360756123436,7.781495991432841
Dakhla-Oued Ed-Dahab,2000,9,273,2000-09-29,0.09012443303453897,-0.08588050434999354,-10.206889614919781,6.805867507241735
Tanger-Tétouan-Al Hoceima,2000,9,273,2000-09-29,0.3019688993282628,-0.14508209244045098,3.1195422801650645,2.5678024826497166
Drâa-Tafilalet,2000,9,273,2000-09-29,0.10785956955016941,-0.11130972925656374,4.482135888724384,9.92167088763901
Marrakech-Safi,2000,9,273,2000-09-29,0.17431595650154463,-0.1356674204745029,8.12950751399881,10.270481651112208
l'Oriental,2000,9,273,2000-09-29,0.16745218963711564,-0.1334292515485256,4.212226652009641,-1.7095426825245612
Béni Mellal-Khénifra,2000,9,273,2000-09-29,0.19164845763801977,-0.06841078309756568,2.6044839034849754,8.375664663777814
Casablanca-Settat,2000,9,273,2000-09-29,0.19197669370759513,-0.14417656705837437,7.791887264555687,3.692190041726748
Rabat-Salé-Kénitra,2000,9,273,2000-09-29,0.22555023976217964,-0.15931646691993878,4.106681105365469,0.10994717820559495
Fès-Meknès,2000,10,281,2000-10-07,0.2059386411863506,-0.13693800424315783,3.2321857316152074,-1.629507955786952
Guelmim-Oued Noun,2000,10,281,2000-10-07,0.09959520922781115,-0.11313630637835506,-7.35791778478533,0.9028985853125253
Laâyoune-Sakia El Hamra,2000,10,281,2000-10-07,0.09001530541376855,-0.10318804570124701,-6.509677884449919,-1.997672682471734
Souss-Massa,2000,10,281,2000-10-07,0.15673809661918803,-0.12084173799896379,7.148268878203094,-0.09929857340642553
Dakhla-Oued Ed-Dahab,2000,10,281,2000-10-07,0.08724587338529921,-0.08933635918009228,6.538733422311293,9.815151052689307
Tanger-Tétouan-Al Hoceima,2000,10,281,2000-10-07,0.27938771993425093,-0.07037828672903249,4.3260311187153455,7.398136731709013
Drâa-Tafilalet,2000,10,281,2000-10-07,0.11134947096179468,-0.11131392054734153,5.506716976156973,1.4953826975539166
Marrakech-Safi,2000,10,281,2000-10-07,0.19105117790447307,-0.1324189975590754,7.870563490972635,5.2481827104524665
l'Oriental,2000,10,281,2000-10-07,0.15606470651109794,-0.1398933513376115,5.508848961833414,6.9553451067129615
Béni Mellal-Khénifra,2000,10,281,2000-10-07,0.19424236152569935,-0.06037383630902546,1.781673169248374,2.8990699436207255
Casablanca-Settat,2000,10,281,2000-10-07,0.20305878628305524,-0.15914138494822833,6.270072845711218,6.38043722433413
Rabat-Salé-Kénitra,2000,10,281,2000-10-07,0.218656423301811,-0.1598380900041674,5.3160843288823125,4.568036358155338
Fès-Meknès,2000,10,289,2000-10-15,0.19156615233367447,-0.15178046399984718,5.347543888466181,-0.009691513567894825
Guelmim-Oued Noun,2000,10,289,2000-10-15,0.10147217827519277,-0.10966466015546948,-10.637880797494903,-4.381285039176419
Laâyoune-Sakia El Hamra,2000,10,289,2000-10-15,0.08987222723265892,-0.10203044124613629,-7.5715857104400985,4.02147175037612
Souss-Massa,2000,10,289,2000-10-15,0.13320047419429695,-0.12096741793330781,10.105136536806043,2.608838186705801
Dakhla-Oued Ed-Dahab,2000,10,289,2000-10-15,0.08471896140256148,-0.07882101298138532,-6.9181309037482155,6.982761373365177
Tanger-Tétouan-Al Hoceima,2000,10,289,2000-10-15,0.3632091365155856,-0.03138863067123988,2.3553590388975554,-0.10847487015461114
Drâa-Tafilalet,2000,10,289,2000-10-15,0.1071047630257152,-0.10440383159584171,-4.449163111693146,3.206311609810249
Marrakech-Safi,2000,10,289,2000-10-15,0.20347120144199368,-0.13541004783970623,7.356045709923455,11.37836353189365
l'Oriental,2000,10,289,2000-10-15,0.15493434886088542,-0.15566775905809718,5.879686535736446,-4.222328381367786
Béni Mellal-Khénifra,2000,10,289,2000-10-15,0.1915906730360651,-0.06020595821285713,2.468543698904623,8.601497953552675
Casablanca-Settat,2000,10,289,2000-10-15,0.19141840878680672,-0.15859491209269885,6.171233629182997,3.36352863448565
Rabat-Salé-Kénitra,2000,10,289,2000-10-15,0.1948878168692772,-0.1634899208308413,4.537299301248079,5.6967875994365125
Fès-Meknès,2000,10,297,2000-10-23,0.21451948485031913,-0.13674209641466903,4.5966680802219395,4.453288442117155
Guelmim-Oued Noun,2000,10,297,2000-10-23,0.09786026277796563,-0.11326500160743648,-6.981430288778037,1.1022750421034295
Laâyoune-Sakia El Hamra,2000,10,297,2000-10-23,0.08723723492776364,-0.11028107408838243,-6.4233577313129215,-2.2478269847705006
Souss-Massa,2000,10,297,2000-10-23,0.13298530023533958,-0.11692502321944073,6.697303269171746,9.328882468265638
Dakhla-Oued Ed-Dahab,2000,10,297,2000-10-23,0.08638831903004272,-0.07845416059040401,-7.3071771418630584,7.90502993058308
Tanger-Tétouan-Al Hoceima,2000,10,297,2000-10-23,0.35629525742137635,-0.09294694662625906,2.53511861949816,2.923447612627089
Drâa-Tafilalet,2000,10,297,2000-10-23,0.1134413048519538,-0.11951144288044419,1.9303998627487327,0.524073950763423
Marrakech-Safi,2000,10,297,2000-10-23,0.19549738932131805,-0.1410432867407502,6.790905616682852,14.704570834897906
l'Oriental,2000,10,297,2000-10-23,0.17987851065139573,-0.12579253763918163,5.61088939342751,1.7522381055128475
Béni Mellal-Khénifra,2000,10,297,2000-10-23,0.20502829727537178,-0.0442511086646784,1.3965899406308417,1.7934380688775025
